feature,ks_stat,ks_pval,mw_pval,cohens_d,SCZ_mean,Non SCZ_mean,SCZ_std,Non SCZ_std,-log10_ks_p
rh_bankssts_PF,0.338002773925104,9.484718768892776e-05,1.4607547651124197e-05,0.7005791283476687,0.34145998969367497,0.37440591378990995,0.05065782175234747,0.0430906720068296,4.022975541836861
rh_rostralmiddlefrontal_PF,0.3373092926490985,0.00010046202097978598,5.22045958726421e-07,0.7622272349647475,0.3521424514003945,0.386658087235307,0.04712137408889342,0.043365942637080906,3.997998089450004
lh_supramarginal_PF,0.336754507628294,0.00010380943510298032,5.745221441582892e-06,0.7030953361157566,0.34807683206761364,0.3795278210168432,0.04581824814387425,0.04361908360475708,3.983763172239569
rh_transversetemporal_PF,0.336754507628294,0.00010380943510298032,6.22807036738366e-07,0.7487028709469916,0.34351986978465165,0.38096800464618646,0.051702213821716705,0.04827371997830173,3.983763172239569
rh_isthmuscingulate_MD,0.33439667128987516,0.00011876915067041564,2.173492256061754e-06,0.7828806029327822,1.0779212561465037,1.1802660427320242,0.1209395038570944,0.13983384519564576,3.92529634919851
lh_precuneus_PF,0.332871012482663,0.00012806582845953986,8.753912457160098e-06,0.6946042790022425,0.3497756871281572,0.38149246645191565,0.04780741610177403,0.04340995292448959,3.892566736697276
rh_frontalpole_PF,0.332871012482663,0.00012806582845953986,0.00012793397805202774,0.5603373314831709,0.33534042311995627,0.3681280668062531,0.060177207529911736,0.05680235265213237,3.892566736697276
lh_caudalanteriorcingulate_FW,0.3323162274618585,0.00013194280228526184,7.047260373178524e-06,0.6843657932604289,0.3557103318012446,0.39842396798381546,0.06357801061585754,0.06122676067934613,3.8796142963348297
rh_bankssts_MK,0.33106796116504855,0.00014441699926403818,4.091316100004087e-06,0.7688148265962786,1.0056718902722044,1.109504663625289,0.13840652421630512,0.13161946005939612,3.8403816831372612
lh_temporalpole_MD,0.3288488210818308,0.00016238471095505382,3.431322890931852e-05,0.7373789238524684,0.9528425984977945,1.1079336443335301,0.2174147021934857,0.2029929536342112,3.7894548633979848
lh_superiortemporal_FW,0.32829403606102636,0.00016716202074263653,0.00029099612852167227,0.5880015674008824,0.36398702909730424,0.39688440613577686,0.05918796444732809,0.052508009136840283,3.7768623875160166
rh_lingual_PF,0.32829403606102636,0.00016716202074263653,1.808729606212061e-06,0.779656811606396,0.34325956007158387,0.378142651069018,0.04702221022318535,0.042338313390598833,3.7768623875160166
lh_insula_FW,0.3271844660194175,0.00017728578920747027,7.583153794074249e-05,0.652079768021457,0.36646776663807124,0.40262305207384064,0.05880050213627439,0.05187526191749541,3.751326074980726
lh_paracentral_KFA,0.3248266296809986,0.00020516452646330215,0.00019752290350842514,0.5651026918468874,0.5431433312871999,0.46930275951237893,0.12412134253814729,0.1369010520100443,3.6878977278342573
lh_MeanThickness_PF,0.3231622746185853,0.00022365771647329016,4.8579011815839496e-05,0.6332889798069476,0.35074178469706474,0.3800267419673414,0.04796777791991462,0.04445060915937874,3.6504161135254924
rh_parsopercularis_PF,0.3231622746185853,0.00022365771647329016,0.00022047593767894217,0.6036499165730856,0.3507175376523255,0.38046930839766463,0.05183613656355944,0.04659749237286666,3.6504161135254924
rh_lateraloccipital_FW,0.32233009708737864,0.00023662297518384142,1.7280440357855788e-05,0.6918469831356133,0.36538444200810544,0.40156474938737596,0.05404267937490433,0.05048736547945596,3.6259430893313565
rh_middletemporal_FW,0.32205270457697643,0.00023705510386105974,3.7766657686524155e-07,0.7773128381459705,0.3732350892141026,0.41208702586931156,0.053111945224110196,0.04664328012282963,3.6251506897656838
rh_medialorbitofrontal_PF,0.3219140083217753,0.00024366389313431062,4.668355794935488e-05,0.6804021021534558,0.33176593678217964,0.37093842640774866,0.05832664712858071,0.056808460198296405,3.6132088211406788
lh_precentral_PF,0.3217753120665742,0.0002441202463168311,2.140579826063383e-06,0.7077722264505668,0.35204843936807406,0.38403219664354704,0.04679213304196122,0.0435275607414207,3.6123962005129764
lh_middletemporal_MK,0.3213592233009709,0.0002508815465860156,1.0504413610409593e-06,0.8566078470653443,0.9229555270872573,1.0348935487623099,0.13944982227196842,0.12126887953963525,3.600531281732813
rh_inferiortemporal_MD,0.32122052704576975,0.00025191485108708135,0.00034783324377448717,0.6150594856076703,1.036531781737942,1.1357777108351164,0.15408957898643535,0.1683164517044978,3.598746228869292
rh_cuneus_FA,0.32066574202496534,0.0002601126359585005,0.0003201267037686274,0.5232621695266962,0.5180770615336207,0.432308022479269,0.14751399621277278,0.17881281157698864,3.5848385497889232
rh_inferiortemporal_MK,0.32066574202496534,0.0002601126359585005,0.0002314558000574816,0.6598888766753429,1.035896167066633,1.1376306405463024,0.13892031191009738,0.16803978409688883,3.5848385497889232
rh_bankssts_MD,0.32011095700416087,0.00026873238029179105,7.4683264810173506e-06,0.7413821225978935,0.9940820195349528,1.1030125325726199,0.15311063282920187,0.14047554828306863,3.570680001096441
lh_bankssts_PF,0.3191400832177531,0.0002813538295598352,0.0011966302428924574,0.5035111588045434,0.3403899614017465,0.3647872316307211,0.04963040821295867,0.04724888264053737,3.5507471692059696
lh_inferiorparietal_PF,0.3185852981969487,0.00028948060399564446,0.00010994984321966704,0.6219833438657343,0.35404257641780046,0.38090371570308784,0.044576097703268494,0.04175019730320805,3.5383805298980575
rh_frontalpole_FW,0.3185852981969487,0.00028948060399564446,0.0004006104714772065,0.5025222023164632,0.35962606157243043,0.3913773246061738,0.0649517196544606,0.06136497074384169,3.5383805298980575
lh_entorhinal_PF,0.31789181692094315,0.00030546758028725235,2.0987985541441538e-05,0.6922401397353437,0.34047706965897845,0.37583235465486303,0.05288455854518457,0.0491962901622691,3.5150348752724065
lh_posteriorcingulate_PF,0.31789181692094315,0.00030546758028725235,8.627035997724583e-05,0.6406089289925782,0.3381050072853028,0.37333175519173106,0.056807504749258574,0.053109244564151704,3.5150348752724065
rh_superiorfrontal_FW,0.3155339805825243,0.0003460996706287717,1.3049895354563867e-05,0.6700341535869858,0.3681191376395045,0.40500771400203944,0.058121996475115296,0.05180626383746717,3.460798814008892
lh_rostralanteriorcingulate_PF,0.31400832177531207,0.0003731684142858526,4.3679409186958446e-05,0.6564598534166011,0.33558789684329643,0.37318057930706783,0.05745238841892457,0.05707855208366148,3.428095122915578
rh_parstriangularis_FW,0.31400832177531207,0.0003731684142858526,0.00036038097577869427,0.5731584551568666,0.3716645883867877,0.4020131651471403,0.055536355187171045,0.050230049337155046,3.428095122915578
lh_parstriangularis_PF,0.31400832177531207,0.0003731684142858526,1.1987040476714156e-05,0.6968299097268663,0.3443737218357807,0.3779423605649381,0.0495353487286605,0.046771728936166414,3.428095122915578
lh_rostralmiddlefrontal_PF,0.3133148404993065,0.00039302162125114814,7.107152209597115e-05,0.6297777195769189,0.33552921669444097,0.3705866632027475,0.05645782286291331,0.05486352334386385,3.4055835571773074
rh_entorhinal_FW,0.3128987517337032,0.00039466301768414843,8.089192777123849e-05,0.6435986625203225,0.36523026898489935,0.4017255981537247,0.05865539913573521,0.054685298009947265,3.403773567722031
lh_inferiortemporal_PF,0.31109570041608875,0.0004404252152277183,0.00035196969198573753,0.5764675676535166,0.34232332432596563,0.3712823797685593,0.053210239297545946,0.047072848879900694,3.356127824757567
lh_parsorbitalis_PF,0.3104022191400832,0.00045838630417719046,1.8939732966094545e-06,0.7424892543998162,0.34014960703175057,0.3775040598607804,0.04991391279956248,0.05070250782979805,3.3387683668459216
lh_fusiform_PF,0.3098474341192788,0.000473264981807565,1.4128320958933262e-06,0.7562195998792206,0.33784410098844714,0.37503281850100445,0.05019411003077663,0.048138691443027695,3.324895628999945
lh_parsopercularis_FW,0.30943134535367545,0.00047909927481584817,8.407965209136758e-05,0.6003223346682862,0.3722186133238636,0.40529251610053774,0.056943721200980485,0.05317909680886979,3.3195744865071517
lh_inferiortemporal_MD,0.307628294036061,0.0005335806437543242,0.0061113711038440766,0.39008179479605515,1.0522992646911227,1.1045730438768617,0.1313613405550619,0.13660187181028532,3.2727999333328115
lh_rostralmiddlefrontal_FW,0.30360610263522886,0.0006620003113522644,0.000554217197660614,0.5549201062983549,0.35827818770484793,0.39231375027589144,0.06218887980337907,0.060467374310775486,3.179141806302689
rh_medialorbitofrontal_FW,0.30249653259361997,0.0006997057713313825,0.000225904208107935,0.628332753610567,0.35478745375842313,0.39336186556488434,0.062182610136192154,0.060590453462064583,3.1550845439140196
lh_lateralorbitofrontal_MD,0.30194174757281556,0.0007187768009326484,0.0006142370306667756,0.5666935882661397,1.1638016622025715,1.235142364736685,0.12503516818887903,0.1267378277520119,3.143405948521226
rh_caudalmiddlefrontal_PF,0.30194174757281556,0.0007187768009326484,3.978030273125643e-05,0.6714084003866831,0.35047061399748997,0.38228188204958974,0.05031235360767977,0.04425356918241276,3.143405948521226
lh_paracentral_FA,0.30194174757281556,0.0007187768009326484,0.0006003988056692378,0.5382684045259011,0.5426733125983487,0.4713026149581624,0.12752828647010425,0.13747151496042107,3.143405948521226
lh_transversetemporal_PF,0.29916782246879337,0.0008238148003898631,0.0008325389729322939,0.5354577422422118,0.33764024466048453,0.3662924433828687,0.05528913135001416,0.051669083284654145,3.0841704099155227
lh_posteriorcingulate_FW,0.2984743411927878,0.0008654951530922644,0.0003356950923267225,0.5818637979790008,0.3584389114289339,0.39265876488437473,0.0607300991760448,0.05682663596448409,3.0627353598985563
lh_temporalpole_MK,0.29791955617198335,0.0008891917880738154,7.681903396933064e-05,0.6928167161139721,0.964408854204438,1.1009662236030886,0.19861951264761074,0.19557797584484293,3.0510045567812973
rh_rostralanteriorcingulate_FW,0.2966712898751734,0.0009448214770486788,3.431322890931852e-05,0.6275063777355644,0.36550499524964386,0.4023260254339451,0.060590355582389364,0.05670187900567416,3.024650243191201
lh_middletemporal_MD,0.29625520110957004,0.0009630497080600891,4.5459114196754605e-05,0.6873703977264832,0.9250538671728219,1.019155650326244,0.14867781845746636,0.12401106512561677,3.0163512960747805
rh_superiorfrontal_MD,0.2950069348127601,0.0010346445466807054,0.0006650425858776778,0.5481445369203045,1.119488554401834,1.1773953219545805,0.09242436195924437,0.11737954162678295,2.9852088269503927
rh_cuneus_KFA,0.2950069348127601,0.0010346445466807054,0.00028409790074887314,0.5415593402399645,0.5167603373444809,0.43052622694488923,0.14755283252012694,0.17011304698704025,2.9852088269503927
rh_lingual_FW,0.29459084604715674,0.0010445331022045125,0.0005478966685919335,0.5906353641598548,0.36457010772796006,0.39641093803232,0.05663403478857664,0.051039638298942085,2.9810777922782536
lh_lateralorbitofrontal_PF,0.29459084604715674,0.0010445331022045125,0.0011582758545968038,0.5349947213587994,0.3445201086061513,0.37244071968554154,0.053355708994928794,0.05099473134323083,2.9810777922782536
rh_precuneus_FW,0.2944521497919556,0.0010654367866615305,0.0002980364994913945,0.5844697148287091,0.3706366086534846,0.40276883336619623,0.05557646036978675,0.05437035361556783,2.9724723122740175
rh_superiorfrontal_MK,0.2944521497919556,0.0010654367866615305,0.0009302437241395837,0.5601264932747583,1.1230407395879918,1.179852387260056,0.09109654082342297,0.110797446038377,2.9724723122740175
rh_supramarginal_FW,0.2944521497919556,0.0010654367866615305,3.431322890931852e-05,0.6381654491353387,0.372484717309324,0.4046489815779703,0.05252263945337678,0.04818632148935452,2.9724723122740175
rh_superiortemporal_FW,0.29403606102635227,0.001072422554166043,7.485605396230822e-05,0.6255675091364046,0.3701906428538467,0.40316643761128856,0.05616124841399134,0.04902367536154911,2.969634060926705
lh_frontalpole_FW,0.29056865464632453,0.001284364637482072,0.0031884396526230298,0.4756577266458927,0.3661242516589317,0.3955879788996273,0.06478814955584321,0.05896098526254851,2.891311660406861
lh_frontalpole_PF,0.29056865464632453,0.001284364637482072,0.0008608018187232143,0.5281047126261367,0.3430318420904845,0.37331948600984516,0.059995608645201766,0.0545796321369916,2.891311660406861
rh_parahippocampal_PF,0.2900138696255201,0.001319090078883276,0.000796193229537953,0.5322812888442534,0.3386399452474088,0.36872854708777736,0.057896342161287855,0.05512495223062341,2.8797255460562425
lh_parstriangularis_FW,0.2900138696255201,0.001319090078883276,0.0005935890293769352,0.5394588646468811,0.36615097332022506,0.3967973636674968,0.058394717010878394,0.05517876800114925,2.8797255460562425
rh_temporalpole_PF,0.2900138696255201,0.001319090078883276,8.51683503886605e-05,0.6400777217732166,0.34846570209302863,0.37927201993383236,0.05033341288536616,0.04581870789756862,2.8797255460562425
lh_superiorfrontal_PF,0.28932038834951457,0.00138180113107651,0.00028072712425175237,0.5724071118777297,0.34471626523731375,0.3761270055943953,0.056821301845800753,0.05285671759917249,2.8595544561592274
lh_rostralanteriorcingulate_FW,0.28876560332871015,0.0014193524214664718,0.00016831676594101738,0.6066836087739942,0.3585373689940045,0.3955488130007607,0.061188700860901245,0.0608230934594326,2.847909756977282
lh_superiorfrontal_MK,0.2871012482662968,0.001533037247230133,0.0004882811904467598,0.5685374351161757,1.136480184133915,1.1868118823492242,0.08846435797045658,0.08859235616815735,2.8144472932408635
lh_lingual_PF,0.2865464632454924,0.0015736376033442627,0.0002099847345798248,0.6208488489145003,0.3369942649899955,0.37146188720900836,0.05814942656022169,0.052753229963928595,2.8030952751465534
rh_inferiorparietal_FW,0.2854368932038835,0.0016591748933133135,2.4087431077720932e-05,0.6567863411875499,0.3716704665096251,0.40457873807516664,0.05225365430886617,0.047859954052883784,2.780107832663077
rh_paracentral_FA,0.2854368932038835,0.0016591748933133135,0.0003052361604279134,0.5437575492880021,0.6155212221608714,0.5415742113964245,0.1357464696280879,0.13623831459341346,2.780107832663077
lh_parahippocampal_PF,0.2837725381414702,0.001791219622094119,0.00013452097495765972,0.5840043862843828,0.33914264342435824,0.3726394910238317,0.05777726172329386,0.0569340088172946,2.7468511618807216
lh_cuneus_FA,0.2823855755894591,0.0019375190222983985,0.012186603404118038,0.4115793895123644,0.5628322824924596,0.4981238974414465,0.13959126806557554,0.17306166903169934,2.7127540249565305
lh_inferiortemporal_FW,0.28196948682385575,0.0019731365652413835,0.004678964499609567,0.4637239175265013,0.36432415691439235,0.39060877609898265,0.06001522513997179,0.05313927960720193,2.704842855204863
rh_posteriorcingulate_PF,0.28196948682385575,0.0019731365652413835,0.002659030573759986,0.49144067264870933,0.3341062347005419,0.36230567510162887,0.058241059022928865,0.0565081959280492,2.704842855204863
lh_isthmuscingulate_PF,0.2818307905686546,0.0019933406863597123,0.00047161220948835206,0.5548009735356368,0.3346576056922203,0.36683715067863865,0.05745870912924694,0.05854017370720291,2.7004184687047172
rh_caudalanteriorcingulate_PF,0.28085991678224687,0.0020786984021783084,0.00013966952239461683,0.6171048469900394,0.3335331517940743,0.36835784496431595,0.05649573115944517,0.056368950974942336,2.682208517773556
lh_entorhinal_FW,0.28030513176144245,0.0021330993397519,0.0002980364994913945,0.5845569301818616,0.3622318423096595,0.3958384138995947,0.05951655621931923,0.05539074475760334,2.6709889187177174
lh_caudalmiddlefrontal_PF,0.28030513176144245,0.0021330993397519,0.0019726348012147946,0.5096444317515508,0.3486526155743408,0.3747885238282492,0.05244150328031217,0.05009696186632902,2.6709889187177174
rh_transversetemporal_FW,0.2796116504854369,0.0022301321406669786,0.00021517030391144065,0.600357161806332,0.3646378378064184,0.39934097377509614,0.05971857742215552,0.0558241097627067,2.6516694032019363
rh_superiorparietal_PF,0.27919556171983356,0.00224259745851057,0.000274070844062993,0.5604605326925767,0.34943146232133054,0.37536073210243714,0.047373300593865054,0.04512789188277144,2.649248674360281
lh_supramarginal_FW,0.278502080443828,0.0023456415429382515,0.0009615643926986229,0.5349760434379838,0.36822647622000537,0.39671284845825494,0.05451927222236475,0.05194550197280396,2.629738355314428
lh_isthmuscingulate_MK,0.27725381414701805,0.0024871636849045755,0.000621266902773244,0.5698812832074075,1.1387340912072972,1.2171132584762423,0.13332902784946055,0.14161796810002608,2.6042956320555253
lh_lingual_FW,0.2768377253814147,0.0025282854484771694,0.0012768823719425716,0.5495402077732535,0.35913772428814156,0.39229885781833806,0.06318462591461853,0.05736164946266131,2.597173894907025
lh_lateralorbitofrontal_FW,0.27628294036061024,0.0025941552714358416,0.009336576380802267,0.4427517114957325,0.366877493745206,0.39309597535170715,0.060512135435598934,0.05789314526538299,2.5860040330670317
rh_rostralmiddlefrontal_KFA,0.27628294036061024,0.0025941552714358416,0.004043544032408053,0.43777239136852436,0.6714060574394459,0.622702631422057,0.10339652048503664,0.118589850498623,2.5860040330670317
rh_caudalmiddlefrontal_FW,0.2757281553398058,0.0026614240186290743,0.0019318950009753397,0.5319194401820633,0.3719229354208657,0.40163284084826145,0.059294119238843306,0.052187914344719914,2.574885928048864
lh_precuneus_FW,0.2751733703190014,0.002729079808184184,0.0006958016459185,0.5329065325237262,0.37092348968414646,0.39979657741617886,0.05670593554694503,0.05153123138329284,2.563983763799799
lh_lateraloccipital_FA,0.2750346740638003,0.002778857303043361,0.0017765435135882952,0.47868431455559546,0.5711054823371752,0.4912448967884513,0.15365934557484376,0.17904090947520737,2.556133754083369
lh_lateraloccipital_KFA,0.27447988904299586,0.0028508791371972824,0.0006725776116379765,0.5258615769572332,0.5784735283202804,0.4911521776313016,0.151119438780536,0.1797517500752237,2.5450211941815706
rh_rostralmiddlefrontal_FW,0.27447988904299586,0.0028508791371972824,0.00038675635099627895,0.577201911958818,0.37380113691072586,0.40616018454747765,0.058308541694520856,0.05372142776320326,2.5450211941815706
lh_postcentral_FA,0.2739251040221914,0.002922129905065826,0.02147778704845803,0.300971835521228,0.4939447569531269,0.45459974102779777,0.12574723683823094,0.13552307915907202,2.5343004811466865
rh_caudalmiddlefrontal_KFA,0.273370319001387,0.002993918780819943,0.004245962396145153,0.47934695916665676,0.6693952438815672,0.6111635059548086,0.11687114855117277,0.125922968300328,2.523759985395827
rh_posteriorcingulate_FW,0.2722607489597781,0.0031447555358185882,0.0071630335517419265,0.44135639850026603,0.35756258994332285,0.38473056928576765,0.062458832515784664,0.060639013618336644,2.502413109700924
lh_cuneus_PF,0.2711511789181692,0.0033076174665611223,0.004816381264264415,0.4509817775192573,0.3487247844764503,0.3729985205051436,0.05522638662024402,0.052384506221461506,2.4804847233540914
rh_caudalanteriorcingulate_FW,0.2711511789181692,0.0033076174665611223,0.0005054983032739789,0.5626900093221898,0.35583243225016953,0.3898598278550851,0.06053663918837623,0.060408733976381156,2.4804847233540914
rh_parsopercularis_FW,0.2705963938973648,0.0033910671955315256,0.0031884396526230298,0.49197515272255604,0.372149054837165,0.3999436049965681,0.05939979449099765,0.05343430158923273,2.4696636043948965
lh_inferiorparietal_FW,0.2705963938973648,0.0033910671955315256,0.010212501461106561,0.44606650415324345,0.3761739086380442,0.39952782189697256,0.05401454175634517,0.050641573339910456,2.4696636043948965
lh_transversetemporal_FW,0.2700416088765603,0.0034746836823688707,0.003926425993699988,0.4630738015079964,0.36052277718243153,0.387674966214993,0.06055090876793173,0.05665369633745091,2.4590847252478243
rh_bankssts_FW,0.2700416088765603,0.0034746836823688707,0.0010968676307012563,0.5369738017432457,0.3641377032242341,0.39384806621482715,0.059583519823313905,0.050719406038069036,2.4590847252478243
lh_middletemporal_PF,0.2694868238557559,0.0035589808983642894,0.00010856412524429204,0.5943694248862553,0.34909064731629363,0.37737111212636393,0.04868803957768562,0.04644680077072542,2.4486743429197975
rh_paracentral_KFA,0.2675450762829404,0.003934071833667327,0.0011708784186428053,0.5069630037984244,0.6136660828338835,0.5441539395143371,0.13504148394127694,0.1391572773451259,2.4051577144012994
lh_cuneus_KFA,0.2675450762829404,0.003934071833667327,0.010303643007487805,0.4343432664895531,0.5634402829316227,0.4977612071865278,0.13281173402576993,0.167609065945131,2.4051577144012994
lh_temporalpole_PF,0.26712898751733705,0.003994280400612281,0.0017765435135882952,0.5289858919759293,0.344277933698352,0.37204545484654283,0.055014483475317524,0.049841992716276845,2.3985614506911173
rh_paracentral_PF,0.26712898751733705,0.003994280400612281,0.00012475450644944462,0.6296619279469328,0.347172634728179,0.3775662166943935,0.050038754960109705,0.046433260600948996,2.3985614506911173
lh_precentral_FW,0.2665742024965326,0.004094853723984934,0.00047161220948835206,0.5327698120511907,0.3723708925862325,0.4014786295172741,0.05655083608601709,0.05264894341474746,2.3877616074568753
rh_parahippocampal_FW,0.2665742024965326,0.004094853723984934,0.0026054604755972387,0.47263971209301836,0.3618157958277899,0.39055140551793094,0.06225505745768339,0.05930541750480991,2.3877616074568753
lh_parsorbitalis_FW,0.265880721220527,0.004263970255200098,5.399665411375469e-05,0.6200886945842682,0.3623789446101051,0.3981622799957356,0.05725279544433731,0.05815726401423839,2.370185833542347
lh_postcentral_PF,0.26490984743411927,0.0044030034217010985,0.010582873180655105,0.4533730320315798,0.3399256648825139,0.36305051728394716,0.052143203005779695,0.049843343007863083,2.356250977037561
lh_parahippocampal_FW,0.26435506241331486,0.004507989473935104,0.0005416433409193964,0.5198689530303238,0.3623061048636744,0.39461167944734943,0.06257818446969644,0.06170225987723113,2.3460171066936413
lh_paracentral_PF,0.2638002773925104,0.004616818062092192,0.003737859675496998,0.45962234316949535,0.3469422510169564,0.3693686557521172,0.05135090092611407,0.04609360741820701,2.3356572396325883
lh_isthmuscingulate_FW,0.2624133148404993,0.004981982145357678,0.0018919290756429694,0.5016440480353229,0.35722559672068177,0.38833000053729994,0.061411450033644,0.062592782023974,2.3025978332400046
lh_pericalcarine_PF,0.26199722607489595,0.0050502369764966895,0.0029720830417187404,0.5006058323442443,0.3395248832828373,0.36750661286984754,0.059307543209740556,0.052261659891978875,2.2966882426397204
rh_cuneus_PF,0.26199722607489595,0.0050502369764966895,0.01229363795202107,0.409601999342371,0.347758688731621,0.3696147937153115,0.056191614318024004,0.05036811883808314,2.2966882426397204
rh_rostralmiddlefrontal_FA,0.26199722607489595,0.0050502369764966895,0.00348768453294592,0.455900170429261,0.6746403903579175,0.6229625132869681,0.10767469512410192,0.11876105873741022,2.2966882426397204
lh_bankssts_FW,0.2608876560332871,0.005300205600536712,0.01012173066578199,0.405640980709129,0.3629124245494251,0.3849091993104125,0.055519124995508005,0.0529037360809355,2.275707283333796
rh_paracentral_FW,0.2574202496532594,0.006205333953989203,0.0066493849699332955,0.484107439117398,0.36836818723413783,0.39574792079505294,0.05861773035748032,0.0544185858817175,2.207234841002967
lh_cuneus_FW,0.2568654646324549,0.006355630478530365,0.02200971961926455,0.3699990687368746,0.37047827285301,0.3927986353466924,0.0618698469295813,0.058740474063323445,2.1968413609612547
lh_postcentral_KFA,0.25617198335644936,0.006606785553358937,0.026905251419113745,0.31231525730685894,0.4910295681179681,0.4513519035584592,0.12007284726399806,0.13365133788863584,2.1800097895295574
lh_superiorfrontal_FW,0.2550624133148405,0.006929988053305037,0.0017213097011772498,0.5082983177303433,0.36748780289659216,0.39798561985781156,0.06211414623978468,0.057808252620963944,2.1592675140733553
lh_lateraloccipital_PF,0.2540915395284327,0.007136945722721497,0.010868443306333802,0.3963900569316346,0.34700981875303694,0.36734748655513305,0.05243964447570595,0.05014920972672263,2.1464876060891105
rh_temporalpole_FW,0.25339805825242717,0.007422514753854307,0.0027412751678874783,0.5024628610530663,0.3690833044699997,0.3973079782939369,0.05872344450441832,0.053500390637949764,2.1294489304767956
lh_temporalpole_FW,0.25339805825242717,0.007422514753854307,0.00994234148124398,0.44050747127689716,0.3674811484945883,0.39347426465175994,0.06182461181890319,0.05604835999896727,2.1294489304767956
rh_cuneus_FW,0.2522884882108183,0.007776716083416287,0.042315188124679354,0.343671373397394,0.36970592665402285,0.38981924848532673,0.06160982475110426,0.05526798249606758,2.1092037562147885
rh_postcentral_FW,0.2522884882108183,0.007776716083416287,0.034787860869255546,0.36516799273903344,0.36497436382246945,0.3857665640680133,0.05961212277804763,0.05413346314275511,2.1092037562147885
rh_postcentral_PF,0.2522884882108183,0.007776716083416287,0.004910010447768774,0.4670237968624315,0.3434960139447269,0.36680337958943154,0.05227386606407013,0.047420386971786015,2.1092037562147885
lh_pericalcarine_FW,0.2522884882108183,0.007776716083416287,0.007364640394229904,0.45976580554695556,0.3627816943307201,0.3900455771386822,0.06290811656687884,0.055456563977461765,2.1092037562147885
lh_caudalmiddlefrontal_FW,0.25117891816920945,0.008145688831024702,0.01187043783443933,0.41796217269795893,0.3704964030748832,0.3950043712420917,0.05994095509998536,0.057302990188936004,2.0890721841776005
lh_MeanThickness_FW,0.250624133148405,0.008332406864883663,0.003252840171526235,0.48619379329283263,0.3705922865565828,0.39729382338291824,0.05694067187663635,0.052821117325625534,2.0792295319480383
rh_pericalcarine_KFA,0.24993065187239943,0.00866055791453525,0.016744582438455616,0.46645424344176306,0.45715379326636385,0.3832728653287987,0.15930997731117424,0.15746137145301786,2.062454129761015
rh_pericalcarine_PF,0.2477115117891817,0.00948042105639296,0.006345465612780026,0.4724521060293393,0.344439562224402,0.37142013898941345,0.06016011247183382,0.05388230452428662,2.0231723738004135
rh_pericalcarine_FW,0.2477115117891817,0.00948042105639296,0.011663722418996096,0.4423667027102345,0.3665911903119521,0.39308767753588053,0.06310066643846357,0.056512242572149915,2.0231723738004135
rh_superiorparietal_FW,0.24660194174757283,0.009922933887858077,0.00837437516231699,0.41825353319367947,0.3719887594082916,0.3948735449759729,0.0559961378426231,0.053403349693599424,2.0033599021479107
lh_fusiform_FW,0.24590846047156728,0.010301299248909582,0.00018349832104650677,0.5867068636940592,0.36016575861831507,0.394095206390686,0.05900226647148724,0.056634134594842796,1.9871079965523823
lh_superiorparietal_PF,0.2449375866851595,0.010609048323684358,0.003453216646209605,0.46094707417410613,0.3491391579211563,0.3718576472188863,0.05041573040375026,0.04813087796449619,1.9743235723955124
rh_postcentral_FA,0.24299583911234396,0.011639085624627876,0.0026054604755972387,0.4430470811630446,0.4795672587445799,0.42121031719715546,0.13242050002518788,0.13101021777272717,1.934081136849073
lh_postcentral_FW,0.24147018030513176,0.01231100762946335,0.034787860869255546,0.3787375822081731,0.3630956883188066,0.3844204751846546,0.0575290827897077,0.05505353065687814,1.9097063995458068
rh_parsorbitalis_KFA,0.24133148404993066,0.012487273280634745,0.08578865552930799,0.33596696829332706,0.6751874109001637,0.6433504511602675,0.08009068057514929,0.10744869234591597,1.9035323837600044
lh_inferiorparietal_FA,0.24022191400832177,0.013054553271396638,0.014123094680926339,0.4414345809418908,0.6962934750152141,0.6401234216570065,0.10893840968938308,0.14322942677338174,1.884237985203493
lh_superiorfrontal_MD,0.23800277392510402,0.014244502421293947,0.001993299082943092,0.5030707174052829,1.1376654020503596,1.1842795800167565,0.09278324671492491,0.09253517707751714,1.8463527166218057
rh_caudalmiddlefrontal_FA,0.23800277392510402,0.014244502421293947,0.008222929874811847,0.43999020168015424,0.6709347783138555,0.6158736932060449,0.11893177790232308,0.1310575468805594,1.8463527166218057
lh_middletemporal_FW,0.23800277392510402,0.014244502421293947,0.005666375807881887,0.4497475150011299,0.36993489890648024,0.3952251677477929,0.05751608546308499,0.054918201517904996,1.8463527166218057
lh_bankssts_FA,0.23730929264909847,0.014742720122083877,0.01096514406997488,0.44912746492664823,0.5488234386610428,0.49096899821877243,0.1261633046654956,0.131413575112866,1.8314223790941484
lh_caudalmiddlefrontal_KFA,0.23689320388349513,0.014879104190552203,0.0019725751908663794,0.5465859194143993,0.6047421064480448,0.5308884966318276,0.11903856487848041,0.14947769507459646,1.827423215081214
rh_pericalcarine_MK,0.23453536754507628,0.016449638400519162,0.00892427376756983,0.44076489854252954,1.1456072239113622,1.1930501266434124,0.11826422961115908,0.09583999231825854,1.7838436443635646
lh_superiorparietal_KFA,0.23398058252427184,0.01680464907868047,0.002741072379113698,0.5189034704539636,0.6514492053825994,0.5796079635813474,0.12110964423548833,0.15384489570176646,1.7745705522087207
lh_bankssts_KFA,0.23384188626907074,0.016956746790339896,0.009336535407821044,0.47066648919889503,0.5512196542829142,0.4910645552139057,0.1248819212204151,0.13066922123900201,1.7706574649640532
