feature,ks_stat,ks_pval,mw_pval,cohens_d,Patient_mean,Control_mean,Patient_std,Control_std,-log10_ks_p
lh_cuneus_MK,0.7779850154811848,6.8037047021845105e-93,1.6245269050818344e-76,2.2131779583329028,0.7805740311446079,1.465882895230988,0.17686756836473994,0.4006034973126519,92.1672545441181
lh_transversetemporal_MD,0.7768014709767412,1.485486578176657e-92,1.0661513136914614e-79,2.300607743446567,0.8887581862726394,1.4376337837974291,0.20149587352480677,0.270626747133248,91.82813126782541
lh_precuneus_MD,0.7763999112341622,2.2303521980341734e-92,2.449165382341609e-75,2.198084420024472,0.9346242660674369,1.4190784618433752,0.1335532475268713,0.28162812720830405,91.6516265514876
lh_cuneus_MD,0.7755122528558295,3.988503235601357e-92,6.842583949197091e-76,2.17639471213387,0.7774815259296931,1.4718819190672583,0.1805880791229438,0.41350508105657335,91.39919005129904
rh_frontalpole_MD,0.7743022899472689,8.789464327586309e-92,3.6372570076940066e-79,2.2809017662101283,0.6515866474579499,1.5067592838004777,0.2663474800104932,0.4584759260893224,91.0560375921233
lh_parsopercularis_MK,0.7742758715431518,9.260571699085436e-92,3.135399722778728e-75,2.196026365961728,0.9756745365183159,1.4086933443453034,0.14024130114158648,0.2410281215452972,91.03336220142886
rh_superiorparietal_MD,0.7737369360991642,1.1554920418732068e-91,1.6573722856385032e-80,2.350377786889439,0.930706880189829,1.42074469375756,0.15143566372363046,0.25299422607575867,90.9372330412558
lh_medialorbitofrontal_MK,0.7715600595999197,5.467616494405067e-91,1.5747465716973292e-80,2.3070997003909977,0.941171981219063,1.4235104944785022,0.15386268437570297,0.2524763982117746,90.26220195500485
lh_precuneus_MK,0.7706195644133529,1.0487208920767165e-90,4.9551753007231886e-76,2.221508097078633,0.9369781242591111,1.4152114915213918,0.13331336410349157,0.2737033156696509,89.9793400801188
lh_rostralmiddlefrontal_MD,0.7687914108484535,3.495350943549432e-90,9.99409902482374e-78,2.248618566727271,0.9973313797980378,1.3959440067375846,0.1255768535096228,0.21697871774953884,89.45650921328156
lh_lateraloccipital_MK,0.7684955247223426,4.241290083518477e-90,4.717377346622672e-78,2.2566806050318218,1.0121128341211005,1.3961563626642461,0.12620781832396552,0.20492569634209393,89.37250202290389
rh_rostralmiddlefrontal_MK,0.766963257283554,1.157640707524981e-89,3.38438583545504e-79,2.287472261153624,1.0018045305985295,1.3880341350451741,0.13120157739557922,0.19950892932542344,88.93642620999663
rh_frontalpole_MK,0.764273863744439,6.094139440063001e-89,7.888131004423698e-80,2.3199283293245845,0.6452011407833765,1.506638058194756,0.27486095038464536,0.44744750118523646,88.21508761290345
lh_MeanThickness_MD,0.7638987224059769,8.421239795105469e-89,2.637633506156232e-75,2.179995371570636,0.9915683722505787,1.3949049077925066,0.11789973995162129,0.23358583982019632,88.07462396591886
lh_lateraloccipital_MD,0.763602836279866,1.0252064457643041e-88,1.3062427460411347e-77,2.218166020870224,1.008185849847478,1.395319037878345,0.12435483812501984,0.2132047578070921,87.98918867194637
lh_transversetemporal_MK,0.7633862053661062,1.0389211309169392e-88,2.015985449958955e-80,2.3456273440608078,0.8860103515511991,1.4393984897293746,0.20511181285619562,0.2631515704284036,87.98341742040014
lh_MeanThickness_MK,0.7605911382105229,7.075332589990491e-88,3.064414197727389e-76,2.209017511708479,0.9995913167505616,1.3971849051809855,0.11759794823250146,0.22574562463254447,87.15025314045347
lh_parsopercularis_MD,0.7593811753019624,1.5116720426686653e-87,1.5810234715131295e-74,2.169319899665067,0.9711562493540793,1.4115971337533604,0.14399801507859508,0.24841171560294903,86.82054241882706
rh_inferiorparietal_MK,0.7591381259840856,1.598810632511398e-87,2.5074027744949012e-79,2.303135216350192,0.9416370880724336,1.4130268409073876,0.1647819998660077,0.23796853319426706,86.79620297222975
rh_rostralmiddlefrontal_MD,0.7581712123934018,3.2069470826215393e-87,1.2953629663705449e-77,2.251953567260643,1.0014778195525225,1.390900906327557,0.13147656382785455,0.20620683307075677,86.49390820624401
rh_medialorbitofrontal_MK,0.7569612494848411,6.7751687785012585e-87,3.1022137625450427e-78,2.278855558483015,0.9159445502578032,1.4284871173833635,0.1847912807921405,0.2588884647335207,86.16907988146333
lh_paracentral_MD,0.7545413236677199,3.0239677766750198e-86,3.5942786179113154e-78,2.242039065139517,1.0170887072976962,1.3948570921089305,0.12653277784457095,0.20191430735076552,85.51942284097731
rh_lateraloccipital_MK,0.754245437541609,3.601747664654647e-86,1.78284024431308e-75,2.1782770839765404,1.02018509324209,1.390331058290751,0.12999428516262937,0.20211678159280633,85.44348671674881
rh_precuneus_MK,0.7535744100770361,6.1960492700827314e-86,1.4349473152621678e-69,1.9914741454295775,0.964923902490217,1.4067356247976484,0.11781188065771628,0.29078621732900123,85.20788513745254
rh_posteriorcingulate_MK,0.7533049423550422,6.890865537855593e-86,2.5386107349481703e-79,2.3094249744670403,1.0133701086577924,1.3912208615652648,0.14055130403787988,0.183802665117505,85.16172622443403
lh_posteriorcingulate_MK,0.7493527490991324,8.04658110340182e-85,1.2050629829621675e-75,2.1569784297596994,1.0136263910749905,1.3839081076112347,0.12453595693862747,0.20839821938213865,84.09438860700116
lh_supramarginal_MK,0.7492999122908983,8.991209026473226e-85,3.265442907056495e-68,1.9601880708799098,0.9581921202958059,1.3990609716756321,0.11347389390184581,0.29714314161645505,84.04618190579497
rh_posteriorcingulate_MD,0.7483858355084486,1.5862717452786276e-84,4.2885288148601156e-79,2.2815320276227635,1.0124053988214672,1.3923128183358278,0.14061898576952342,0.1888921403427815,83.79962241136546
rh_paracentral_MD,0.7465841003476662,4.778459184414008e-84,7.55712103790468e-75,2.1063861880380395,1.013313612472482,1.3802797131624,0.117360504838525,0.21663082942226652,83.32071211919995
rh_parsopercularis_MK,0.7462617958174382,5.907015967771495e-84,1.2929542993209007e-74,2.165465848747459,0.9881170166095552,1.3899094206496163,0.1324848330003922,0.22649949358326465,83.22863185516124
rh_paracentral_MK,0.7456436051610994,8.63673283268527e-84,1.0486626989317377e-75,2.1563410451172396,1.0151261277779169,1.382709835787134,0.1169293689129608,0.21082009822372494,83.06365051459065
rh_inferiorparietal_MD,0.7432765161522122,3.333580993878688e-83,5.960438386226735e-79,2.2775691778039353,0.9336632515506633,1.4155548036070658,0.17068160784259814,0.24576669680843535,82.47708898863583
rh_lateraloccipital_MD,0.7429806300261014,3.951506650908681e-83,1.5426365857126764e-74,2.125209346922898,1.0190032371052082,1.3904836474972924,0.1312600007436517,0.20947280933052959,82.40323728274905
rh_precuneus_MD,0.7419872980313005,8.1114927512672e-83,1.6108682050878747e-69,1.9720061154881379,0.9625376667333139,1.4082831824827176,0.11757755321807332,0.29725509062931543,82.09089921558143
rh_parsopercularis_MD,0.7417442487134237,8.670450947599291e-83,2.1796730502623673e-73,2.115811359819562,0.9874307908632799,1.3931628641540341,0.13296871364019106,0.23635692929522492,82.06195831440833
lh_supramarginal_MD,0.7389491815578405,5.1417132618400856e-82,4.558427203183739e-67,1.9210984471241368,0.9522210942769518,1.399388060560086,0.11957304005739412,0.30669623978734745,81.28889214633821
lh_frontalpole_MK,0.7377392186492798,1.066842866432742e-81,1.341406138785193e-75,2.1680373113567555,0.754517340968796,1.5053485233568318,0.2437021529043151,0.42483186037433934,80.97189954239988
lh_frontalpole_MD,0.73752258773552,1.0816862350334937e-81,7.618983124634473e-76,2.151051246251373,0.7439825939732987,1.5095149930188752,0.2546457829508018,0.43412837837470414,80.9658986968589
lh_postcentral_MK,0.7359374834884974,3.059082038485757e-81,1.715974591370662e-69,1.9878252312195321,1.0469850692557179,1.3708894661577367,0.11000092240577042,0.20248791992165396,80.51440887594637
rh_medialorbitofrontal_MD,0.7351026619183988,4.661023279678492e-81,1.309374318128898e-76,2.2327396347110775,0.9112699773031293,1.429128686631323,0.187943038181138,0.26882806331528747,80.33151872795979
rh_transversetemporal_MK,0.7343787976455918,8.017175300411293e-81,6.162382079270822e-79,2.319381207065727,0.8914272328449963,1.4327717187081506,0.20380606472707558,0.2596431688568142,80.09597862018595
rh_transversetemporal_MD,0.7338662806057211,9.698392052516405e-81,5.331685100607313e-78,2.2841743173233664,0.8918330232098503,1.4352478199172156,0.20295441424685828,0.26834004162169395,80.01330026373431
lh_posteriorcingulate_MD,0.7338398622016041,1.0000488195361117e-80,1.0267680960862416e-73,2.11098651621762,1.0047826551555454,1.3856191067650314,0.13285920053639041,0.21781116599364084,79.99997879846238
lh_postcentral_MD,0.7209899504390739,2.0757024547946634e-77,9.38440349428529e-69,1.9622182279395528,1.0429583107407272,1.3748323287210704,0.11340579987024689,0.21059542820564903,76.68283490106546
lh_superiortemporal_MD,0.7192410520865256,5.102814494762688e-77,9.996318678623897e-71,2.0304004362420764,1.024064667430353,1.3812673075962365,0.14527533744136184,0.20197977027349093,76.29219021951126
lh_fusiform_MD,0.718031089177965,1.0197176915567233e-76,8.728378454541619e-71,2.0177906108394996,1.0741798250888905,1.3733167609303678,0.12093808057909751,0.17125989663159916,75.99152004585487
lh_fusiform_MK,0.7161500988048314,3.211298927538015e-76,4.1967111932212284e-72,2.056309565839222,1.07795032908737,1.3729939069887402,0.11748168308004321,0.16544567052345677,75.4933192657391
lh_lingual_MK,0.7134342868615993,1.4319518139593294e-75,7.341707202316825e-70,2.0012073570303035,1.0876243872881541,1.3636715293555859,0.09524793609924272,0.17024359925483232,74.84407159605307
lh_superiortemporal_MK,0.7122243239530387,2.80523785209727e-75,2.2374843148410168e-72,2.0833568156961206,1.027099478598077,1.3823931009579462,0.13969860616221458,0.19659962291786595,74.5520303096399
rh_superiortemporal_MD,0.7096987245194493,1.264032655870082e-74,6.458193360343612e-69,1.9709488988439368,1.0389067861248706,1.3951749133612836,0.12308887336786689,0.22404746353088714,73.89824170605286
lh_bankssts_MK,0.7088374845452335,2.0079621246191245e-74,3.208398468756402e-63,1.8317782673626535,1.0047717678916415,1.3874702400055365,0.13630469540681076,0.2621405998546672,73.69724448337166
rh_insula_MK,0.7088110661411166,2.0879001933027484e-74,1.1177182804000208e-70,2.0181086658662335,1.0379290371707868,1.3797367840759145,0.12478820642022034,0.2044517702113344,73.680290265504
rh_postcentral_MK,0.7088110661411166,2.0879001933027484e-74,2.702984770003105e-71,2.045791939845172,1.0708318965425665,1.3678660630383062,0.1134196086912811,0.1711661887576512,73.680290265504
rh_postcentral_MD,0.707278798702328,4.90837684093618e-74,1.684849288288552e-68,1.9660123892072394,1.0729941103822445,1.3671343550493626,0.11406568658684721,0.1782046161926621,73.30906210167925
lh_insula_MK,0.7052868510319029,1.359879632706328e-73,6.377732523976563e-76,2.1896187667203257,1.0474273458802938,1.3730781356856379,0.12534502743671747,0.1688987991691463,72.86649953072161
rh_superiortemporal_MK,0.7042406822288679,2.6462316700848675e-73,3.5096720224808195e-71,2.034707307486715,1.0355282530440084,1.3940101553390312,0.12597382106878716,0.21496944936997078,72.57737213723274
lh_caudalanteriorcingulate_MK,0.7027348331941964,6.02189965696104e-73,5.860955930477096e-70,2.0295897154043723,1.0423814146138553,1.382173557982423,0.13722721826957432,0.19294304963459627,72.22026648542094
lh_insula_MD,0.6988618951506378,4.584132631981892e-72,1.9525265240237905e-75,2.1626507613342443,1.0381357353960288,1.37505141775542,0.1333546175536115,0.17537540841458799,71.33874282548557
lh_lingual_MD,0.6985395906204098,5.468481971046009e-72,2.859956863477297e-67,1.9273143438158915,1.0893143286633755,1.362948206543359,0.09791755214931136,0.17529108113180636,71.26213321536588
rh_supramarginal_MK,0.697921399964071,7.698574572336372e-72,2.708714797787116e-69,1.988480212846254,0.9789412217755394,1.4072670312816498,0.1503833107762732,0.2649193977708467,71.11358967907111
